'Page number,'Layout,'Text,'Reading Order,'Confidence score % (Layout)
'21,'Text 84,"'MBT 132 Leopard 1A5 RECCE 119 Scimitar AIFV 218 YPR-765 (plus 56 'look-a-likes') APC 187 M-113 (plus 109 'look-a-likes'), 95 Spartan (plus 50 'look-a-likes'), 50 Pandur incl 'look-a-likes' TOTAL ARTY 272 TOWED 105mm: 14 LG Mk II SP 155mm: 108 M-109A2",'138,'73.77929688
'21,'Text 85,"'MOR 107mm: 90 M-30; 120mm: 60; plus 81mm: 118 ATGW 420 Milan (incl 215 YPR-765, 2 M-113) RL 66mm: LAW AD GUNS 35mm: 51 Gepard SP SAM 118 Mistral AC 10 BN-2A Islander HELICOPTERS 74 ASLT 28 A-109BA OBS 18 A-109A SPT 28 SA-318 (5 in store) UAV 3 B-Hunter systems (18 air vehs)",'139,'80.85937500
'21,'Text 86,"'Navy 2,560",'140,'50.29296875
'21,'Text 87,"'(incl 280 women) BASES Ostend, Zeebrugge. Be and NI navies under joint op comd based at Den Helder (NI) PRINCIPAL SURFACE COMBATANTS 3 FRIGATES 3 FFG 3 Wielingen with 4 MM-38 Exocet SSM, 8 Sea Sparrow SAM, 1 X 100mm gun, 2 X ASTT (Fr L5 HWT), 1 x 6 ASW rkt MINE WARFARE 11 MINE COUNTERMEASURES 11 4 Van Haverbeke MCMV (US Aggressive MSO) (incl 1 used for trials), 7 Aster (tripartite) SUPPORT AND MISCELLANEOUS 2 log spt/comd with hel deck, 1 PCR, 1 sail trg, 5 AT; 1 AGOR, 1 AG NAVAL AVIATION EQUIPMENT HELICOPTERS 3 SA-316B Alouette III",'141,'30.85937500
'21,'Section header 21,"'Air Force 8,600",'142,'36.84082031
'21,'Text 88,"'(incl 800 women) Flying hours 165 FGA 3 sqn with 36 F-16 MLU FGA/RECCE 1 sqn with 12 F-16A(R)/B FTR 2 sqn with 24 F-16A/B ADI (12 MLU ADX by 2002) OCU with 8 F-16B TPT 2 sqn 1 with 11 C-130H 1 with 2 Airbus A310-200, 1 Falcon 900, 3 HS-748, 5 Merlin IIIA, 2 Falcon 20, 1 ERJ-135 (3 more ERJ- 135/145 on order to replace HS-748, Merlin and Falcon) TRG 3 sqn 2 with Alpha Jet (1 flt with CM-170) 1 with SF-260 SAR 1 sqn with Sea King Mk 48 90 cbt ac (plus 45 in store), no armed hel AC 129 F-16 (72 -A, 18 -B, plus 39 in store (110 to receive mid-life update)) 6 Mirage 5 (in store)",'143,'67.13867188
'21,'Section header 22,"'EQUIPMENT",'144,'29.71191406
'22,'Title 5,"'NATO and Non-NATO Europe 49",'145,'39.33105469
'22,'Text 89,"'11 C-130 (tpt) 2 Airbus A310-200 (tpt) 3 HS- 748 (tpt) 2 Falcon 20 (VIP) 1 Falcon 900B 5 SW 111 Merlin (VIP, photo, cal) 10 CM-170 (trg, liaison) 33 SF-260 (trg) 29 Alpha Jet (trg)",'146,'84.96093750
'22,'Text 90,"'HEL 5 (SAR) Sea King",'147,'49.02343750
'22,'Text 91,"'MISSILES AAM AIM-9 Sidewinder, AIM-120 AMRAAM ASM AGM-65G Maverick SAM 24 Mistral",'148,'69.58007813
'22,'Section header 23,"'Forces Abroad",'149,'38.30566406
'22,'Text 92,"'GERMANY 2,000; 1 mech inf bde (1 inf, 1 arty bn, 1 recce coy) UN AND PEACEKEEPING BOSNIA/CROATIA (SFOR II): up to 450 (UNMOP): 1 obs DROC (MONUC): 1 obs INDIA/PAKISTAN (UNMOGIP): 2 obs FYROM (KFOR): 210 ITALY (SFOR Air): 4 F-16A MIDDLE EAST (UNTSO): 6 obs WESTERN SAHARA (MINURSO): 1 obs YUGOSLA- VIA (KFOR): 800",'150,'28.14941406
'22,'Text 93,"'Foreign Forces",'151,'54.49218750
'22,'Text 94,"'NATO HQ NATO Brussels; HQ SHAPE Mons WEU Military Planning Cell US 1,425: Army 795 Navy 100 Air Force 530",'152,'90.91796875
'22,'Text 95,"'Canada Ca",'153,'57.47070313
'22,'Table 14,"",'154,'92.38281250
'22,'Text 96,"'Ca Armed Forces are unified and org in functional comds. This entry is set out in traditional single-service manner.",'155,'89.01367188
'22,'Text 97,"'Total Armed Forces",'156,'58.05664063
'22,'Text 98,"'(incl 6,100 women). Some 15,700 are not identified by service",'157,'89.30664063
'22,'Text 99,"'RESERVES 35,400 Primary 20,700 Army (Militia) (incl comms) 14,000 Navy 4,000 Air Force 2,100 Primary Reserve List 600 Supplementary Ready Reserve 14,700",'158,'74.02343750
'22,'Text 100,"'Army (Land Forces) 18,600",'159,'51.66015625
'22,'Text 101,"'(incl 1,600 women) 1 Task Force HQ 3 mech inf bde gp, each with 1 armd regt, 3 inf bn (1 lt), 1 arty, 1 engr regt, 1 AD bty 1 indep AD regt 1 indep engr spt regt",'160,'95.11718750
'22,'Text 102,"'RESERVES",'161,'54.78515625
'22,'Text 103,"'Militia 14,000; 18 armd, 51 inf, 19 arty, 12 engr, 20 log bn level units, 14 med coy",'162,'69.58007813
'22,'Text 104,"'Canadian Rangers 3,250; 127 patrols",'163,'58.20312500
'22,'Text 105,"'EQUIPMENT",'164,'39.74609375
'22,'Text 106,"'MBT 114 Leopard C-1/C-2 RECCE 5 Lynx (in store), 195 Cougar, 203 Coyote LAV 150 Kodiak (LAV-III), 269 Grizzly, 199 Bison APC 1,214 M-113 A2 (341 to be upgraded, 82 in store), 61 M-577 TOWED ARTY 213: 105mm: 185 C1/C3 (M-101), 28 LG1 Mk II SP ARTY 155mm: 58 M-109A4 (plus 18 in store) MOR 81mm: 167 ATGW 150 TOW (incl 72 TUA M-113 SP), 425 Eryx RL 66mm: M-72 RCL 84mm: 1,040 Carl Gustav; 106mm: 111 AD GUNS 35mm: 34 GDF-005 with Skyguard; 40mm: 57 L40/60 (in store) SAM 22 ADATS, 96 Javelin, Starburst",'165,'70.55664063
'22,'Section header 24,"'Navy (Maritime Command) 9,000",'166,'41.87011719
'22,'Text 107,"'(incl 2,800 women) BASES Ottawa (National), Halifax (Atlantic), Esquimalt (Pacific)",'167,'92.08984375
'22,'Text 108,"'SUBMARINES 1",'168,'42.91992188
'22,'Text 109,"'1 Victoria SSK (UK Upholder)",'169,'77.88085938
'22,'Text 110,"'PRINCIPAL SURFACE COMBATANTS 16",'170,'48.43750000
'22,'Text 111,"'DESTROYERS 4",'171,'55.56640625
'22,'Text 112,"'DDG 4 modified Iroquois with 1 Mk-41 VLS for 29 SM-",'172,'43.57910156
'22,'Text 113,"'2 MR SAM, 1 X 76mm gun, 6 ASTT, 2 CH-124 Sea King ASW hel (Mk 46 LWT)",'173,'52.63671875
'22,'Text 114,"'FRIGATES 12",'174,'49.31640625
'22,'Text 115,"'FFG 12 Halifax with 8 Harpoon SSM, 16 Sea Sparrow",'175,'25.80566406
'22,'Text 116,"'SAM, 2 X ASTT, 1 CH-124A Sea King hel (Mk 46 LWT)",'176,'80.90820313
'22,'Text 117,"'PATROL AND COASTAL COMBATANTS 14",'177,'68.60351563
'22,'Text 118,"'ACTIVE 56,800",'178,'56.39648438
'22,'Text 119,"'12 Kingston MCDV, 2 Fundy PCC (trg)",'179,'82.86132813
'22,'Text 120,"'SUPPORT AND MISCELLANEOUS 6",'180,'61.32812500
'22,'Text 121,"'2 Protecteur AO with 3 Sea King hel, 1 AOT; 1 diving spt; 2 AGOR",'181,'82.37304688
'23,'Section header 25,"'50NATO and Non-NATO Europe",'182,'37.93945313
'23,'Text 122,"'SYRIA/ISRAEL (UNDOF): 191: log unit YUGOSLAVIA (KFOR): 800",'183,'64.50195313
'23,'Table 15,"",'184,'35.25390625
'23,'Text 123,"'Paramilitary 9,350",'185,'38.72070313
'23,'Text 124,"'Canadian Coast Guard has merged with Department of Fisheries and Oceans. Both are civilian-manned. CANADIAN COAST GUARD (CCG) 4,700 some 101 vessels incl 29 navaids/tender 11 survey/ research, 5 icebreaker, 22 cutter, 4 PCO, 11 PCI, 12 fisheries research, 4 ACV, 3 trg; plus hel 1 S-61, 6 Bell- 206L, 5 Bell-212, 16 BO-105 DEPARTMENT OF FISHERIES AND OCEANS (DFO) 4,650 some 90 vessels incl 35 AGOR/AGHS, 38 patrol, 17 icebreakers",'186,'38.62304688
'23,'Text 125,"'Foreign Forces UK 343: Army 200; Air Force 143",'187,'31.39648438
'23,'Section header 26,"'Total Armed Forces",'188,'60.69335938
'23,'Table 16,"",'189,'52.05078125
'23,'Text 126,"'ACTIVE 53,600 (incl 18,200 MoD, centrally controlled formations and HQ units; 25,000 conscripts) Terms of service 12 months",'190,'66.01562500
'23,'Text 127,"'Czech Republic Cz",'191,'33.25195313
'23,'Text 128,"'Army 23,800",'192,'43.31054688
'23,'Text 129,"'BOSNIA (SFOR II): 1,200: 1 inf bn, 1 armd recce, 1 engr sqn CROATIA (UNMOP): 1 obs CYPRUS (UNFICYP): 2 DROC (MONUC): 6 incl 1 obs EGYPT (MFO): 28 ETHIOPIA/ERITREA (UNMEE): 6 obs IRAQ/ KUWAIT (UNIKOM): 5 obs MIDDLE EAST (UNTSO): 10 obs SIERRA LEONE (UNAMSIL): 5 obs",'193,'81.44531250
'23,'Section header 27,"'UN AND PEACEKEEPING",'194,'33.27636719
'23,'Text 130,"'(incl 15,500 conscripts) 1 mech div HQ 1 rapid-reaction bde (2 mech, 1 AB, 1 recce, 1 arty, 1 engr bn)",'195,'67.04101563
'23,'Text 131,"'Forces Abroad",'196,'38.03710938
'24,'Header 8,"'NATO and Non-NATO Europe 51",'197,'40.91796875
'24,'Text 132,"'2 mech bde (each with 3 mech, 1 recce, 1 arty, 1 AD, 1 engr bn) 1 SF 'bde' (bn) 1 arty, 1 SAM, 1 engr regt 9 trg and mob base (incl arty, AD, engr)",'198,'75.04882813
'24,'Section header 28,"'Paramilitary 5,600",'199,'35.22949219
'24,'Text 133,"'RESERVES",'200,'34.86328125
'24,'Text 134,"'BORDER GUARDS 4,000 (1,000 conscripts) INTERNAL SECURITY FORCES 1,600 (1,500 conscripts)",'201,'46.38671875
'24,'Text 135,"'1 territorial def HQ: 2 trg and mob base, 1 engr regt, 8 territorial def comd",'202,'50.78125000
'24,'Text 136,"'EQUIPMENT",'203,'99.98918915
'24,'Text 137,"'MBT 652: 56 T-54, 55 T-55, 541 T-72M (140 to be upgraded) RECCE some 182 BRDM, OT-65 AIFV 801: 612 BMP-1, 174 BMP-2, 15 BRM-1K APC 403 OT-90, 7 OT-64 plus 565 AIFV and APC 'look-a-likes' TOTAL ARTY 648 (120 in store) TOWED 122mm: 124 D-30 SP 322: 122mm: 49 2S1; 152mm: 273 Dana (M-77) MRL 122mm: 109 RM-70 MOR 93: 120mm: 85 M-1982, 8 SPM-85 SSM FROG-7, SS-21 ATGW 721 AT-3 Sagger (incl 621 on BMP-1, 100 on BRDM-2), 21 AT-5 Spandrel AD GUNS 30mm: M-53/-59 SAM SA-7, 140 SA-9/-13 SURV GS-13 (veh), Small Fred/Small Yawn (veh, arty)",'204,'51.56250000
'24,'Text 138,"'Denmark Da",'205,'34.52148438
'24,'Section header 29,"'Air Force 11,600",'206,'43.40820313
'24,'Table 17,"",'207,'93.26171875
'24,'Text 139,"'(incl AD and 8,500 conscripts); 75 cbt ac, 34 attack hel Organised into two main structures - Tactical Air Force and Air Defence Flying hours 60 FGA/RECCE 2 sqn with 31 Su-22MK/UM3K, 7 L-159 (further deliveries in progress) FTR 2 sqn with 37 MiG-21 IN STORE 5 MiG-23, 24 Su-25BK/UBK TPT 2 sqn with 14 L-410, 8 An-24/26/30, 2 Tu-154, 2 Yak-40, 1 Challenger CL-600 hel 2 Mi-2, 4 Mi-8, 1 Mi- 9, 10 Mi-17 HEL 3 sqn (aslt/tpt/attack) with 24 Mi-2, 9 Mi-8/20,3 Mi-17, 34* Mi-24, 11 PZL W-3 (SAR) TRG 1 regt with ac 24 L-29, 14 L-39C, 17 L-39ZO, L- 39MS, Z-142C hel 8 Mi-2 AAM AA-2 Atoll, AA-7 Apex, AA-8 Aphid SAM SA-2, SA-3, SA-6",'208,'86.62109375
