'Page number,'Layout,'Text,'Reading Order,'Confidence score % (Layout)
'22,'Text 631 - Part of List 41,"'1 AB bde.",'756,'91.50390625
'22,'Text 632 - Part of List 41,"'2 amph bns.",'757,'81.88476563
'22,'Text 633 - Part of List 41,"'1 msl bde (1 Lance SSM, 3 HAWK SAM bns).",'758,'36.03515625
'22,'Text 634 - Part of List 41,"'550 M-47, 300 M-60A1, 900 Leopard I med tks; 4,100 M-106, M-113, M-548 and M-577 APC; 36 M-107 175mm SP guns; 1,067 how, incl 334 105mm pack, 697 155mm (incl 62 FH-70 and 205 M-109E SP), 36 203mm; 81mm, 107mm, 120mm mor; 6 Lance SSM; 57mm, 106mm RCL; Cobra, SS-11, TOW, Milan ATGW; 230 40mm AA guns; 22 Improved HAWK SAM.",'759,'91.06445313
'22,'Text 635 - Part of List 41,"'(On order: 105 Leopard I med tks; 400 M-113 APC; 180 FH-70 155mm towed, SP-70, M-109 155mm SP how; TOW, Milan ATGW.)",'760,'90.47851563
'22,'Text 636 - Part of List 41,"'ARMY AVIATION: 20 units with 35 O-1E, 80 SM-1019 It ac; hel incl 70 AB-47G/J, 36 AB-204B, 98 AB-205A, 140 AB206A/A-1, 24 CH-47C, 5 A-109 Hirundo.",'761,'90.72265625
'22,'Text 637 - Part of List 41,"'(On order: 60 A-129 Mangusta, 2 CH-47C, 10 AB-212 hel.)",'762,'59.61914063
'22,'Text 638,"'RESERVES: 550,000.",'763,'66.65039063
'22,'Text 639,"'Navy: 42,000, incl 1,500 air arm, 1,000 marines and 23,000 conscripts.",'764,'91.11328125
'22,'List 42,"",'765,'81.10351563
'22,'Text 640 - Part of List 42,"'9 submarines: 2 Sauro, 4 Toti, 2 ex-US Tang, 1 ex-US Guppy III.",'766,'94.09179688
'22,'Text 641 - Part of List 42,"'1 Vittorio Veneto hel carrier with 9 AB-212 ASW hel, twin Terrier SAM.",'767,'94.77539063
'22,'Text 642 - Part of List 42,"'2 Andrea Doria cruisers with 4 ASW hel, twin Ter- rier.",'768,'96.19140625
'22,'Text 643 - Part of List 42,"'4 GW destroyers: 2 Audace with 2 ASW hel, 1 Tar- tar SAM; 2 Impavido with 1 Tartar.",'769,'95.11718750
'22,'Text 644 - Part of List 42,"'1 Impetuoso-class destroyer.",'770,'87.25585938
'22,'Text 645 - Part of List 42,"'12 frigates: 4 Lupo with 8 Otomat SSMwith 8 Otomat SSM, 8 Sea Sparrow SAM, 1 ASW hel; 2 Alpino with 2 hel; 3 Bergamini with 1 hel; 3 Centauro (to retire).",'771,'97.60742188
'22,'Text 646 - Part of List 42,"'8 corvettes: 4 De Cristofaro, 4 Albatross.",'772,'93.75000000
'22,'Text 647 - Part of List 42,"'1 Sparviero hydrofoil with Otomat SSM.",'773,'93.75000000
'22,'Text 648 - Part of List 42,"'4 FAC: 2 Freccia (1 with 5 Sea Killer SSM), 2 Lampo.",'774,'96.28906250
'22,'Text 649 - Part of List 42,"'4 ex-US Aggressive ocean, 7 ex-US Adjutant and 11 Agave coastal, 5 Aragosta inshore mine- sweepers; 5 ex-US Adjutant minehunters.",'775,'95.26367188
'22,'Text 650 - Part of List 42,"'2 ex-US De Soto County LST, 19 ex-US LCM.",'776,'92.38281250
'22,'Text 651 - Part of List 42,"'2 Stromboli replenishment tankers.",'777,'90.82031250
'22,'Text 652 - Part of List 42,"'1 Marine inf bn (600) with M-113A1, LVTP-7 APC, 81mm, 106mm RCL.",'778,'93.40820313
'22,'Text 653 - Part of List 42,"'(On order: 2 Sauro subs, 1 hel carrier, 2 Audace destroyers, 6 Maestrale frigates, 6 SSM hydro- foils, 4 Lerici-class minehunters.)",'779,'93.16406250
'22,'Text 654,"'NAVAL AIR ARM: 88 combat hel. 5 ASW hel sqns: 2 with 24 SH-3D; 1 with 18 AB-204AS; 2 with 46 AB-212. 1 utility sqn with 12 AB-204B hel. 1 trg sqn with 12 AB-47J hel. (On order: 17 AB-212, 16 SH-3D hel.)",'780,'34.08203125
'22,'Text 655,"'Bases: La Spezia, Taranto, Ancona, Brindisi, Augusta, Messina, La Maddalena, Cagliari, Naples, Venice.",'781,'89.89257813
'22,'Text 656,"'RESERVES: 160,000; 41,000 active.",'782,'64.69726563
'22,'Text 657,"'Air Force: 69,000 (28,300 conscripts); some 310 combat aircraft.",'783,'82.95898438
'22,'List 43,"",'784,'35.66894531
'22,'Text 658 - Part of List 43,"'6 FGA sqns: 1 with 18 F-104G, 3 with 54 F-104S, 2 with 36 G-91Y.",'785,'87.15820313
'22,'Text 659 - Part of List 43,"'3 It attack/recce sqns with 54 G-91R/R1/R1A.",'786,'79.73632813
'22,'Text 660 - Part of List 43,"'6 interceptor sqns with 72 F-104S.",'787,'43.67675781
'22,'Text 661 - Part of List 43,"'2 recce sqns with 24 F/RF-104G.",'788,'85.49804688
'22,'Text 662 - Part of List 43,"'2 MR sqns with 14 Atlantic (Navy assigned).",'789,'88.28125000
'22,'Text 663 - Part of List 43,"'1 ECM/recce sqn: 1 G-222, 6 PD-808, 11 EC-47.",'790,'89.01367188
'22,'Text 664 - Part of List 43,"'1 OCU with 12 TF-104G.",'791,'48.82812500
'22,'Text 665 - Part of List 43,"'3 tpt sqns: 2 with 32 G-222, 1 with 10 C-130H.",'792,'84.37500000
'22,'Text 666 - Part of List 43,"'4 comms sqns with 26 P-166M, 32 SIAI-208M, 8 PD-808, 2 DC-9 ac; 2 SH-3D, 20 AB-47 hel.",'793,'84.42382813
'22,'Text 667 - Part of List 43,"'4 SAR sqns with 15 AB-204, 20 HH-3F hel.",'794,'74.75585938
'22,'Text 668 - Part of List 43,"'6 trg sqns with 70 G-91T, 100 MB-326/-339, 14 P-166M, 20 SF-260M ac; 35 AB-47J, 5 AB-204B hel.",'795,'83.49609375
'22,'Text 669 - Part of List 43,"'AAM: AIM-7E Sparrow, AIM-9B Sidewinder, Aspide 1A.",'796,'64.50195313
'22,'Text 670 - Part of List 43,"'8 SAM groups with 96 Nike Hercules. (On order: 100 Tornado MRCA, 100 MB-339 trg, 7 G-222 tpt ac, Kormoran ASM.)",'797,'32.64160156
'22,'Text 671,"'RESERVES: 28, 000; some additional aircraft.",'798,'42.91992188
'22,'Text 672,"'Forces Abroad: Lebanon (UNIFIL): 340.",'799,'47.75390625
'22,'Text 673,"'Para-Military Forces: 84,500 Carabinieri: 1 mech bde with 13 bns, 1 AB bn, 2 cav sqns with 29 M-47 med tks, 9 Fiat 6616, 120 M-6, M-8 armd cars, 470 Fiat 242/18AD, 200 M-113 APC, 23 AB-47, 2 A-109, 5 AB-205, 23 AB-206 hel. 68,436 Public Security Guard: 12 mobile units with 30 VTC 6614 APC, 3 P-64B ac, 1 AB-47J, 3 A-109, 13 AB-206A, 2 AB-212 hel. 45,064 Finance Guards with 14 AB-47J, 61 NH-500M hel, patrol craft. (On order: 41 Fiat 6616 armd cars, 10 VTC 6614 APC, 2 A-109, 2 AB-212 hel.)",'800,'89.20898438
'22,'Section header 28,"'LUXEMBOURG",'801,'58.39843750
'22,'Text 674,"'Population: 364,000. Military service: voluntary. Total armed forces: 690. Estimated GDP 1980: $4.17 bn. Defence expenditure 1981: 1.23 bn francs ($35.9 m); NATO definition: $50.6 m. $1 = 34.2 francs (1981), 30.46 francs (1980).",'802,'91.16210938
'22,'Text 675,"'Army: 690. 1 It inf bn.",'803,'45.80078125
'23,'Header 22,"'NATO",'804,'56.39648438
'23,'Page number 22,"'37",'805,'78.61328125
'23,'Text 676,"'1 indep coy. 8 mm mor; LAW RL; TOW ATGW. (On order: 5 V-150 Commando APC.)",'806,'36.37695313
'23,'Text 677,"'Para-Military Forces: 450 Gendarmerie.",'807,'42.06542969
'23,'Title 8,"'NETHERLANDS",'808,'50.97656250
'23,'Text 678,"'Population: 14,178,000. Military service: Army 14-16 months, Navy and Air Force 14-17 months. Total armed forces: 102,800 (1,316 women; 49,300 conscripts). Estimated GDP 1980: $15.43 bn. Defence expenditure 1981: 11.397 bn guilders ($4.94 bn); NATO definition: $4.93 bn. $1 = 2.31 guilders (1981), 2.07 guilders (1980).",'809,'58.39843750
'23,'Text 679,"'Army: 67,000 (42,500 conscripts), but see Reserves. 2 armd bdes. 4 mech inf bdes. 1 SSM bn with Lance. 3 hel sqns (Air Force-manned). 468 Leopard 1, 343 Centurion med, 131 AMX-13 It tks; 242 AMX-VCI, 744 M-113, 743 YP-408 (to retire), 871 YPR-765 APC; 44 105mm, 140 155mm, 28 203mm how; 82 AMX 105mm (being replaced by M-109 155mm), 136 M-109 155mm, 26 M-107 175mm (being replaced by 203mm), 13 M-110 203mm SP guns/how; 6 Lance SSM; 81mm, 194 107mm, 149 120mm mor; Carl Gustav 84mm, 106mm RCL; LAW RL; TOW ATGW; 131 L-40/70 40mm towed, 95 Gepard 35mm SP AA guns; 48 Alouette III, 24 Bo-105 hel. (On order: 445 Leopard 2 med tks; 144 M-198 155mm how; 37 M-110A2 203mm SP how; 350 Dragon ATGW.)",'810,'29.73632813
'23,'Text 680,"'RESERVES: 145,000: many on short leave, immediate recall; 1 armd, 2 mech inf bdes, corps troops and 1 indep inf bde would be com- pleted by call-up of reservists. A number of inf bdes could be mobilized for territorial defence.",'811,'64.40429688
'23,'Text 681,"'Navy: 16,800, incl marines and naval air arm (2,200 conscripts).",'812,'76.41601563
'23,'List 44,"",'813,'71.87500000
'23,'Text 682 - Part of List 44,"'6 submarines: 2 Zwaardvis, 2 Potvis, 2 Dolfijn.",'814,'52.92968750
'23,'Text 683 - Part of List 44,"'2 Tromp GW destroyers (flagships): 16 Harpoor SSM, 1 Tartar, 8 Sea Sparrow SAM, 1 Lynx hel.",'815,'56.20117188
'23,'Text 684 - Part of List 44,"'3 Friesland destroyers (being replaced by Kor- tenaer frigates).",'816,'75.48828125
'23,'Text 685 - Part of List 44,"'10 frigates: 4 Kortenaer with 8 Harpoon, Sea Sparrow, 1 Lynx hel; 6 Van Speijk with 8 Har- poon, 2 quad Seacat SAM, 1 hel.",'817,'87.10937500
'23,'Text 686 - Part of List 44,"'6 Wolf corvettes.",'818,'70.89843750
'23,'Text 687 - Part of List 44,"'5 Balder large patrol craft.",'819,'72.65625000
'23,'Text 688 - Part of List 44,"'3 Onversaagd MCM spt ships; 15 Dokkum coastal minehunters; 16 Van Straelen inshore mine-",'820,'88.47656250
'23,'List 45,"",'821,'39.50195313
'23,'Text 689 - Part of List 45,"'2 Poolster fast combat spt ships.",'822,'68.26171875
'23,'Text 690 - Part of List 45,"'10 LCA<.",'823,'54.98046875
'23,'Text 691 - Part of List 45,"'(On order: 2 Walrus subs, 8 frigates, 15 Alkmaar minehunters, Harpoon SSM.)",'824,'67.57812500
'23,'Text 692,"'sweepers.",'825,'55.81054688
'23,'Text 693,"'Bases: Den Helder, Flushing, Curacao.",'826,'59.57031250
'23,'Text 694,"'MARINES: 2,900.",'827,'47.36328125
'23,'List 46,"",'828,'33.15429688
'23,'Text 695 - Part of List 46,"'2 amph combat gps.",'829,'48.63281250
'23,'Text 696 - Part of List 46,"'1 mountain/arctic warfare coy.",'830,'50.78125000
'23,'Text 697,"'NAVAL AIR ARM: 1,800; 17 combat ac, 9 hel.",'831,'50.19531250
'23,'List 47,"",'832,'33.15429688
'23,'Text 698 - Part of List 47,"'2 MR sqns with 6 SP-13A Atlantic, 10 P-2 Nep- tune, 1 P-3C Orion.",'833,'73.04687500
'23,'Text 699 - Part of List 47,"'2 ASW hel sqns with 9 Lynx HAS-27.",'834,'56.29882813
'23,'Text 700 - Part of List 47,"'1 SAR hel sqn with 6 Lynx HAR-25.",'835,'51.07421875
'23,'Text 701 - Part of List 47,"'(On order: 12 P-3C Orion ASW, 2 F-27 MR ac; 8 Lynx ASW hel.)",'836,'62.25585938
'23,'Text 702,"'RESERVES: about 20,000; 9,000 on immediate recall.",'837,'81.44531250
'23,'Text 703,"'Air Force: 19,000 (4,600 conscripts); 182 combat aircraft.",'838,'83.00781250
'23,'Text 704,"'Tactical Air Command:",'839,'61.62109375
'23,'List 48,"",'840,'43.77441406
'23,'Text 705 - Part of List 48,"'5 FGA sqns: 3 with 54 NF-5A, 2 with 36 F-104G.",'841,'91.06445313
'23,'Text 706 - Part of List 48,"'2 interceptor sqns: 1 with 18 F-16; 1 with 18 F-16 converting.",'842,'89.74609375
'23,'Text 707 - Part of List 48,"'1 recce sqn with 18 RF/TF-104G.",'843,'83.44726563
'23,'Text 708 - Part of List 48,"'3 OCU: 1 with 18 NF-5B; 1 with 8 TF-104; 1 with 8 F-16A, 4 F-16B (for FGA sqn trg).",'844,'89.01367188
'23,'Text 709 - Part of List 48,"'1 tpt sqn with 12 F-27.",'845,'75.97656250
'23,'Text 710 - Part of List 48,"'1 SAR flt with 4 Alouette III.",'846,'77.73437500
'23,'Text 711 - Part of List 48,"'AAM: AIM-9 Sidewinder.",'847,'59.71679688
'23,'Text 712 - Part of List 48,"'11 SAM sqns with 66 Improved HAWK (8 in Germany).",'848,'80.85937500
'23,'Text 713 - Part of List 48,"'4 SAM sqns with 16 Nike Hercules.",'849,'40.40527344
'23,'Text 714 - Part of List 48,"'(On order : 76 F-16 FGA, incl F-16B trainers; 25 Shorad/Flycatcher AA systems.)",'850,'49.41406250
'23,'Text 715,"'RESERVES: about 6,000.",'851,'61.42578125
'23,'Text 716,"'Forces Abroad: Germany: Army: 5,500; 1 armd bde, 1 recce, 1 engr bns, spt elements. Lebanon (UNIFIL): Army: 1 bn (816). Netherlands Antilles: Navy:1 destroyer, 1 amph combat det, 1 MR det (3 ac).",'852,'78.22265625
'23,'Text 717,"'Para-Military Forces: 8,400: Royal Military Con- stabulary (Koninklijke Marechaussee) 3,650 regulars, 450 conscripts; 3 divisions comprising nine districts with 87 brigades. Home Guard: 4,300; 3 sectors; inf weapons.",'853,'81.64062500
'23,'Section header 29,"'NORWAY",'854,'52.63671875
'23,'Text 718,"'Population: 4,100,000. Military service: Army 12 months, Navy and Air Force 15 months.",'855,'86.18164063
'24,'Page number 23,"'38",'856,'97.75390625
'24,'Header 23,"'NATO",'857,'72.26562500
'24,'Text 719,"'Total armed forces: 37,000 (6,065 women; 26,500 conscripts).",'858,'91.25976563
'24,'Text 720,"'Estimated GDP 1980: $55.7 bn.",'859,'61.96289063
'24,'Text 721,"'Defence expenditure 1980: 7.21 bn kroner ($1.57 bn); NATO definition not available. $1 = 5.08 kroner (1980).",'860,'82.42187500
'24,'Text 722,"'Army: 18,000 (16,095 conscripts).",'861,'39.37988281
'24,'Text 723,"'1 bde gp of 3 inf bns, 1 bn gp, in North Norway. Indep armd sqns, inf bns and arty regts.",'862,'49.51171875
'24,'Text 724,"'78 Leopard, 38 M-48 med, 70 NM-116 (M-24/90) It tks; M-113 APC; 250 105mm, 155mm how; 130 M-109 155mm SP how; 107mm mor; Carl Gustav 84mm, 106mm RCL; ENTAC, TOW ATGW; Rh-202 20mm, L/70 40mm AA guns; RBS-70 SAM; 24 O-1E, 24 L-18 It ac.",'863,'72.31445313
'24,'Text 725,"'RESERVES: 122,000: 11 Regimental Combat Teams (bdes) of about 5,000 men each, spt units and territorial forces; 21 days refresher training each 3rd/4th year. Home Guard (all services) 85,000 (90 days initial service).",'864,'95.41015625
'24,'Text 726,"'Navy: 9,000, incl 1,600 coast artillery (5,000 con- scripts).",'865,'96.67968750
'24,'List 49,"",'866,'95.60546875
'24,'Text 727 - Part of List 49,"'15 Type 207 Kobben submarines.",'867,'95.45898438
'24,'Text 728 - Part of List 49,"'5 Oslo frigates with 6 Penguin SSM, 8 Sea Sparrow SAM.",'868,'97.99804688
'24,'Text 729 - Part of List 49,"'2 Sleipner corvettes.",'869,'91.06445313
'24,'Text 730 - Part of List 49,"'40 FAC(M) with Penguin SSM: 20 Storm, 14 Hauk, 6 Snögg.",'870,'97.31445313
'24,'Text 731 - Part of List 49,"'8 Tjeld FAC(T).",'871,'92.28515625
'24,'Text 732 - Part of List 49,"'1 Vadso patrol craft.",'872,'95.70312500
'24,'Text 733 - Part of List 49,"'2 Vidar coastal minelayers, 9 ex-US MSC-60 coastal minesweepers, 1 minehunter.",'873,'97.80273438
'24,'Text 734 - Part of List 49,"'1 Horten depot ship.",'874,'92.43164063
'24,'Text 735 - Part of List 49,"'7 LSM: 2 Kvalsund, 5 Reinoysund.",'875,'92.77343750
'24,'Text 736 - Part of List 49,"'33 coast arty btys: 75mm, 105mm, 127mm, 150mm guns.",'876,'96.53320313
'24,'Text 737 - Part of List 49,"'(On order: 8 T-210 submarines, 2 Hauk FAC(M), 1 inshore minesweeper, 3 fishery protection ships, 120mm guns.)",'877,'96.04492188
'24,'Text 738,"'Bases: Horten, Bergen, Harstad, Tromso.",'878,'70.31250000
'24,'Text 739,"'RESERVES: 22,000. Coastguard established as part of Navy; 2 Type 320 patrol vessels with 6 Pen- guin II SSM, 1 Lynx hel; 12 armd vessels (1 Type 320 on order).",'879,'92.67578125
'24,'Text 740,"'Air Force: 10,000 (5,485 conscripts); 115 combat ac, 4 armed hel.",'880,'70.89843750
'24,'List 50,"",'881,'80.37109375
'24,'Text 741 - Part of List 50,"'4 FGA sqns: 3 with 54 F-5A; I with 16 CF-104G/D, 2 TF-104B.",'882,'92.48046875
'24,'Text 742 - Part of List 50,"'1 interceptor sqn with 16 F-16A.",'883,'89.94140625
'24,'Text 743 - Part of List 50,"'1 recce flt with 3 RF-5A.",'884,'92.62695313
'24,'Text 744 - Part of List 50,"'I MR sqn with 7 P-3B.",'885,'92.04101563
'24,'Text 745 - Part of List 50,"'1 OCU with 13 F-5B, 4 F-16B.",'886,'91.89453125
'24,'Text 746 - Part of List 50,"'1 ASW hel sqn with 6 Lynx (2 coastguard).",'887,'88.47656250
'24,'Text 747 - Part of List 50,"'2 tpt sqns: 1 with 6 C-130H, 3 Falcon 20S; 1 with 5 DHC-6 ac; 8 UH-1B hel.",'888,'92.48046875
'24,'Text 748 - Part of List 50,"'1 SAR hel sqn with 10 Sea King Mk 43.",'889,'90.28320313
'24,'List 51,"",'890,'33.05664063
'24,'Text 749 - Part of List 51,"'2 utility hel sqns with 26 UH-1B.",'891,'57.17773438
'24,'Text 750 - Part of List 51,"'27 Safir trainers (being replaced by Safari).",'892,'49.12109375
'24,'Text 751 - Part of List 51,"'AAM: Sidewinder. ASM: Bullpup.",'893,'42.33398438
'24,'Text 752 - Part of List 51,"'4 It AA bns with L/70 40mm guns.",'894,'42.52929688
'24,'Text 753 - Part of List 51,"'1 SAM bn (4 btys) with 128 Nike Hercules.",'895,'43.87207031
'24,'Text 754 - Part of List 51,"'(On order: 44 F-16A, 8 F-16B fighters; 2 P-3C MR, 16 Safari trg ac; 1 Sea King hel; 40 Roland II, RBS-70 SAM; Penguin III ASM.)",'896,'41.40625000
'24,'Text 755,"'RESERVES: 18,000. 7 It AA bns for airfield defence with L/60 40mm guns.",'897,'68.16406250
'24,'Text 756,"'Forces Abroad: Lebanon (UNIFIL): 952; 1 bn, 1 service coy, 1 medical coy, 1 hel flt.",'898,'73.48632813
'24,'Section header 30,"'PORTUGAL",'899,'61.23046875
'24,'Text 757,"'Population: 10,067,000.",'900,'33.64257813
'24,'Text 758,"'Military service: Army 16 months; Navy, Air Force 24 months. Total armed forces: 70,926 (18,000 conscripts). Estimated GDP 1980: $23.91 bn. Defence expenditure 1981: 49.0 bn escudos ($869 m); NATO definition: $944 m. $1 = 56.39 escudos (1981), 50.45 escudos (1980).",'901,'80.32226563
'24,'Section header 31,"'Army: 47,000 (10,000 conscripts).",'902,'41.30859375
'24,'List 52,"",'903,'33.15429688
'24,'Text 759 - Part of List 52,"'6 regional commands (4 military regions, 2 island commands).",'904,'93.11523438
'24,'Text 760 - Part of List 52,"'1 inf bde.",'905,'95.89843750
'24,'Text 761 - Part of List 52,"'1 tk regt.",'906,'94.92187500
'24,'Text 762 - Part of List 52,"'3 cav regts.",'907,'94.97070313
'24,'Text 763 - Part of List 52,"'14 inf regts, 1 indep inf bn.",'908,'94.43359375
'24,'Text 764 - Part of List 52,"'1 cdo regt.",'909,'94.97070313
'24,'Text 765 - Part of List 52,"'3 fd regts, 2 indep fd arty bns.",'910,'93.35937500
'24,'Text 766 - Part of List 52,"'1 AA and coast arty bn.",'911,'93.21289063
'24,'Text 767 - Part of List 52,"'2 engr regts.",'912,'89.89257813
'24,'Text 768 - Part of List 52,"'1 sigs regt, 1 sigs bn.",'913,'88.62304688
'24,'Text 769 - Part of List 52,"'34 M-47, 23 M-48A5 med, 11 M-24 It tks; 34 Panhard EBR hy, 27 AML It, 32 Ferret Mk 4 armd cars; 86 M-113, 79 Chaimite (Com- mando) APC; 95 5.5-in (140mm) guns, 216 M-101A1, M-18 105mm guns/how; 54 107mm, 82 120mm mor; 12 90mm, 131 106mm RCL; 21 TOW ATGW; 56 150mm, 152mm, 234mm coast arty; 288 40mm AA guns.",'914,'90.82031250
'24,'Text 770 - Part of List 52,"'Navy: 13,426 incl 2,689 marines (5,200 con- scripts).",'915,'92.18750000
'24,'Text 771 - Part of List 52,"'3 Albacora (Fr Daphne) submarines.",'916,'87.84179688
'24,'Text 772 - Part of List 52,"'17 frigates: 4 Andrade, 6 Coutinho, 4 Belo, 3 Silva.",'917,'91.69921875
'24,'Text 773 - Part of List 52,"'10 Cacine large patrol craft.",'918,'64.79492188
'24,'Text 774 - Part of List 52,"'16 coastal patrol craft, incl 4 Sao Roque mine- sweepers.",'919,'91.79687500
'24,'Text 775 - Part of List 52,"'2 LCT, 11 LCM, 1 LCA.",'920,'41.47949219
'24,'Text 776 - Part of List 52,"'(On order: 3 modified Kortenaer frigates.)",'921,'54.19921875
'24,'Text 777 - Part of List 52,"'Base: Lisbon (Alfeite).",'922,'48.92578125
'25,'Header 24,"'NATO",'923,'79.29687500
'25,'Page number 24,"'39",'924,'94.33593750
'25,'Text 778,"'Air Force: 10,500, incl 2,000 para (2,800 con- scripts); 85 combat aircraft.",'925,'78.71093750
'25,'List 53,"",'926,'64.06250000
'25,'Text 779 - Part of List 53,"'1 combat, 5 administrative wings:",'927,'87.50000000
'25,'Text 780 - Part of List 53,"'2 FGA sqns: 1 with 20 G-91R3, 8 G-91T3; 1 with 21 G-91R4, 2 G-91T3.",'928,'97.46093750
'25,'Text 781 - Part of List 53,"'1 recce sqn with 4 CASA C-212B.",'929,'94.48242188
'25,'Text 782 - Part of List 53,"'1 OCU with 18 T-33A, 12 T-38 COIN ac.",'930,'97.99804688
'25,'Text 783 - Part of List 53,"'3 tpt sqns: 1 with 5 C-130H; 2 with 16 CASA C-212 Aviocar.",'931,'98.48632813
'25,'Text 784 - Part of List 53,"'2 SAR hel sqns with 11 SA-330 Puma.",'932,'96.53320313
'25,'Text 785 - Part of List 53,"'2 hel/utility sqns with 30 Alouette III.",'933,'96.28906250
'25,'Text 786 - Part of List 53,"'2 liaison sqns with 32 Reims-Cessna FTB 337G.",'934,'96.43554688
'25,'Text 787 - Part of List 53,"'3 trg sqns: 1 with 2 CASA C-212A ac, 3 Alouette III hel; 1 with 25 T-37C; 1 with 35 Chipmunk.",'935,'96.92382813
'25,'Text 788 - Part of List 53,"'1 para regt (3 bns).",'936,'79.58984375
'25,'Text 789,"'(On order: 20 A-7P FGA ac, 12 A-109A hel (4 with TOW).)",'937,'94.53125000
'25,'Text 790,"'Para-Military Forces: National Republican Guard: 14,600; Public Security Police: 15,290; Fiscal Guard: 7,385.",'938,'85.74218750
'25,'Section header 32,"'TURKEY",'939,'73.77929688
'25,'Text 791,"'Population: 46,263,000. Military service: 20 months. Total armed forces: 569,000 (489,000 conscripts). Estimated GNP 1978: $45.3 bn. Defence expenditure 1981: 298 bn liras ($3.1 bn); NATO definition not available. $1 = 95.95 liras (1981), 25 liras (1978).",'940,'94.97070313
'25,'Text 792,"'Army: 470,000 (420,000 conscripts).*",'941,'51.66015625
'25,'List 54,"",'942,'51.36718750
'25,'Text 793 - Part of List 54,"'4 army HQ: 8 corps HQ.",'943,'80.51757813
'25,'Text 794 - Part of List 54,"'1 armd div.",'944,'75.78125000
'25,'Text 795 - Part of List 54,"'2 mech inf divs.",'945,'81.44531250
'25,'Text 796 - Part of List 54,"'14 inf divs.",'946,'77.97851563
'25,'Text 797 - Part of List 54,"'6 armd bdes.",'947,'86.62109375
'25,'Text 798 - Part of List 54,"'4 mech bdes.",'948,'78.71093750
'25,'Text 799 - Part of List 54,"'8 inf bdes.",'949,'74.85351563
'25,'Text 800 - Part of List 54,"'1 para bde, 1 cdo bde.",'950,'62.98828125
'25,'Text 801 - Part of List 54,"'4 SSM bns with 16 Honest John.",'951,'56.10351563
'25,'Text 802 - Part of List 54,"'3,000 M-47, 500 M-48 med tks; M-8 armd cars; 1,600 M-113, 400 M-59, 900 M-2/-3 and Com- mando APC; 1,500 75mm, 105mm, 155mm (incl M-109 SP) and 203mm (incl M-110 SP) how; 400 105mm, 210 155mm, 36 175mm SP guns; 1,750 60mm, 81mm, 4.2-in (107mm), 120mm mor; 18 Honest John SSM; 1,200 57mm, 390 75mm, 800 106mm RCL; M-18, M-36 76mm SP ATK guns; 85 Cobra, SS-11, TOW ATGW; 900 40mm, M-51 75mm, M-117/-118 90mm AA guns; 2 DHC-2, 18 U-17, 6 Cessna 206, 3 Cessna 421, 7 Do-27, 9 Do-28, 20 Baron, 40 Citabria 150S trg ac; 100 AB-205/-206, 20 Bell 47G, 48 UH-1D hel.",'952,'64.69726563
'25,'Text 803 - Part of List 54,"'(On order: 70 Leopard 1A3 med tks; TOW, 2,500 Milan ATGW.)",'953,'40.50292969
'25,'Text 804,"'RESERVES: 400,000.",'954,'60.59570313
'25,'List 55,"",'955,'41.96777344
'25,'Text 805 - Part of List 55,"'Navy: 46,000, incl marines (36,000 conscripts); 22 combat ac, 9 armed hel.",'956,'86.32812500
'25,'Text 806 - Part of List 55,"'14 submarines (2 in reserve): 4 Type 209, 9 ex-US Guppy, 1 Tang.",'957,'90.38085938
'25,'Text 807 - Part of List 55,"'14 ex-US destroyers: 7 Gearing with ASROC, 4 Fletcher, 1 Sumner, 1 Smith, 1 Carpenter.",'958,'88.76953125
'25,'Text 808 - Part of List 55,"'2 Berk frigates, each with 1 hel.",'959,'82.76367188
'25,'Text 809 - Part of List 55,"'13 FAC(M): 4 Dogan (Lürssen) with quad Harpoon SSM, 9 Kartal with Penguin SSM.",'960,'87.35351563
'25,'Text 810 - Part of List 55,"'8 FAC(T): 7 Jaguar, 1 Girne.",'961,'77.58789063
'25,'Text 811 - Part of List 55,"'45 large patrol craft (incl 2 ex-US Asheville, 6 PC-1638, 4 PGM-71, 3 SAR 33 type), some with Gendarmerie.",'962,'91.89453125
'25,'Text 812 - Part of List 55,"'4 83-ft coastal patrol craft.",'963,'86.91406250
'25,'Text 813 - Part of List 55,"'1 Nusret, 9 coastal minelayers.",'964,'87.25585938
'25,'Text 814 - Part of List 55,"'26 minesweepers: 12 ex-US Adjutant, 4 ex-Can MCB, 6 ex-Ger Vegesack coastal, 4 ex-US Cape inshore.",'965,'91.89453125
'25,'Text 815 - Part of List 55,"'5 LST, 36 LCT, 16 LCU, 20 LCM.",'966,'85.64453125
'25,'Text 816 - Part of List 55,"'1 ex-Ger depot ship (trg), 5 tankers.",'967,'87.20703125
'25,'Text 817 - Part of List 55,"'1 ASW sqn: 8 S-2A, 12 S-2D/E, 2 TS-2A Tracker ac; 3 AB-204B, 6 AB-212 ASW hel.",'968,'89.74609375
'25,'Text 818 - Part of List 55,"'1 marine bde (5,000): HQ, 3 bns, 1 arty regt (18 guns), spt units.",'969,'81.39648438
'25,'Text 819,"'(On order: 1 Type 209 sub, 4 FAC(M), 1 LST, Har- poon SSM, 10 AB-212 ASW hel.)",'970,'67.67578125
'25,'Text 820,"'Bases: Golcuk, Istanbul, Izmir, Eregli, Iskenderun. RESERVES: 25,000.",'971,'83.69140625
